COUNTRY,DATE,AUTHOR,PLATFORM,matched_keyword,TITLE,TEXT,post_reco,comment_text,comment_up,__source_file,judgment,evidence_source,특이사항시 체크
KOREA,2022-05-23,선넘는놈,MLBPark,설거지,사회 회사에서 정신나간 꼰대짓 안한다고 따돌림 받는중,"정말 우리 회사 미친것 같습니다.
실상은 니가 미친거 아니냐고 할 수도 있는데 아무리 생각해도 제가 미친건 아니에요.
1 저희회사는 복도, 화장실은 청소부 쓰는데 사무실은 사무실직원들이 합니다.
근데 과장급이 되면 죄다 청소에서 손떼려고 해요.
우리부서 평수가 70평쯤 되는데 제가 손떼면 3명에서 해야합니다.
사무실 쓸고 닦고 화분들에 물주고 뭍받침에 물비우고 가장 웃긴건 윗사람들은 자기 쓰레기통 안비워서 그것까지 비워줘야 합니다.
저도 작년부터 과장됐는데 대리까지 하도 ㅈ같아서 과장되고도 도와주는 형식으로 있습니다.
근데 그거 도와준다고 욕먹고 있는 중입니다. ㅋㅋㅋ
2. 저희회사는 과장이상 개인이 쓰고있는 컵, 텀블러를 말단 여직원들에게 매일 설거지 해와라고 합니다.
저는 이건 암만봐도 미친짓이라 그냥 제가 퇴근하기전 화장실에서 물로 간단하게 씻고
주말에 가져가서 제대로 설거지해서 옵니다.
근데 설거지 안맡긴다고 욕듣고 있습니다 ㅋㅋㅋㅋ
이게 전부 구라같죠?
놀랍게도 자산5000억이상 중견기업에서 벌어지고 있는 일입니다.
그럼 저딴짓 안하면 안하는거지 왜 다른 인간들이 저를 욕하느냐???
니만 잘났다고 그런거 안하기 시작하면 우리만 이상한 인간들 되는거 아니냐?
니 때문에 과장이상급들이 받던 예우들 없어지게 생겼다.
진짜 이러면서 단체로 갈구네요 ^^ 제가 막내과장급이라.
이상하게 우리회사는 같은 30대들도 꼰대나 전체주의적 사고 가진사람들만 넘치네요.
우리 사무실에서 과장이상 중 꼰대아닌사람 저말고 다른 한분있는데 그분도 왕따입니다. ㅋㅋㅋㅋ
그분도 청소도와주다 욕먹는거 본적 있음.
덕분에 둘다 왕따라 둘다 진급은 포기하고 같이 친하게 지내는중입니다.
우릴 왕따야 이러면서 ㅋㅋㅋ
추천
1
공유",1,일제의 만행이 싫은 사람이 죄다 만주로 떠나야 하는 건 아니죠 자기 자리에서 적폐문화를 바꾸는 사람들도 더러 있죠,0,MLB_전체_KW1.csv,no,text,
KOREA,2025-09-01,짱구군,MLBPark,설거지,뻘글 혹시 1인가구 식기세척기 돈낭비일까요,"이사가는데 거의 시켜먹기는하는데 이틀치 설거지거리 모아서 한번에 처리하면 편할꺼 같기도하고
거진100만원돈이라 고민되네요
추천
0
공유",0,네,0,MLB_전체_KW1.csv,no,title,
KOREA,2018-11-16,ㅇㄴㅁ (14.42),DCinside,설거지,예전 2ch새끼들이 흙수저 집구석,나열한거 존내 웃겼는데... 아버지가 런닝차림이다.... 낮에 갔는데...아버지가 집에 있다 찐득찐득 설거지가 덜된 유리컵에 보리차를 내놓는다 등등 ㅋㅋㅋ,0,슬프지만 정확한거 같은데?,0,DC_new7_kw1.csv,no,text,
KOREA,2025-02-19,Unknown,FMkorea,설거지,2차전지 > Ai반도체 > 우주/방산 > 로봇 > 조선 > ??,국장은 항상 다음을 준비해야됩니다 ㅋㅋㅋㅋ\n뒤늦게 따라들어가면 설거지 당하는게 일상인지라..\n다음타자는 자율주행 or 헬스케어 준비해봅니다 성투!🫡,8,내그릇의가니쉬\n유망하죠ㅎㅎ 근데 엔터는 주력아이돌 컴백에 맞춰서 일정매매하는게 좋아보여서요 저는 아직~~,0,FM주식_kw1.csv,no,text,파생으로? + text로 수정
KOREA,2025-04-04,파란빨간맛,MLBPark,설거지,사회 ‘국 그릇’이 뭐라고…급식 중단에 단축 수업까지,"https://naver.me/IItpVSqN
학교는 안전과 편의를 위해 국그릇 사용해달라 함
조리원들은 식판 외에 용기를 더 쓰면 설거지 업무가 가중된다며 꺼림
학교 측은 조리원 결원을 가정해 '대체 인력'을 쓸 수 있는지 검토
급식 조리원 10명 중 8명이 월요일 오전 돌연 파업 결정
손질하던 점심급식 재료 모두 폐기처분
학교 점심 급식 못해서 단축수업
학교측은 조리원 현원이 정원보다 1명이 더 있는데다, 하루 휴식 시간도 3시간으로 충분해 추가 그릇을 쓰는 게 무리한 요구는 아니라고 함
추천
0
공유",0,"문제가 조리원들 다짤라버리면 그 빈자리 채우기가 힘들다는거,  그걸아니 배짱인거죠",0,MLB_전체_KW1.csv,no,title,
KOREA,2023-11-03,사라랜스,MLBPark,설거지,뻘글 온수로 설거지를 해야 하는 이유.jpg,"‌
추천
19
공유",19,이런건 누가 안알려줘도 알게되죠,0,MLB_전체_KW1.csv,no,title,
KOREA,2025-06-01,아싸기분조,MLBPark,설거지,뻘글 이시언 군대에서 설거지 비누로 한게 말이 되나요?,"‌저도 세제로 했는데?
97군번인데
수세미썼는데
이시언은 쇼파 뜯어서 썼다네요
추천
0
공유",0,95. 빨래비누. 주워온 스펀지,0,MLB_전체_KW1.csv,no,title,
KOREA,2024-02-16,Unknown,FMkorea,설거지,설거지 알바 구함,https://www.fmkorea.com/6728036491\n복사,0,많이도구했네,0,FM주식_kw1.csv,no,title,
KOREA,2023-11-03,사라랜스,MLBPark,설거지,뻘글 온수로 설거지를 해야 하는 이유.jpg,"‌
추천
19
공유",19,하다못해 고기 불판도 펄펄끓는물에 담궈서 기름기 빼내고 식기세척기 돌리고 행궈낸후 세팅해놓고 손님들한테 나가는거 몰라서 안한다기 보다는 개인이 하는 사람은 몇없을듯,0,MLB_전체_KW1.csv,no,title,
KOREA,2025-03-16,Unknown,FMkorea,설거지,하. 지인들 놀러와서 밥먹고가니 설거지가 산더미다데쑤...,귀찮다데쑤. .\n그릇 몇개없어서 설거지안하면 다음 밥 풀 그릇도 없어... 냥...,4,약수물로 설거지 드가쟈,1,FM주식_kw1.csv,no,title ,
KOREA,2021-12-09,밥먹는크리스,DCinside,설거지,"설거지 알바 하면서느낀거,,",나없으면 레스토랑일안돌아감 ㅋㅋ내가 레스토랑통이된기분 노가다하는게더쉬움,0,,0,DC_new10_kw1.csv,no,title,
KOREA,2021-10-22,Unknown,FMkorea,설거지,진정 레전드 설거지가 먼지 보여줘? jpg,썸에이지라는 회사가 2월 15일 호재로 상한가 달성\n52주 최고가 갱신\n.\n.\n.\n.\n그리고 장마감 후\n상폐 공지 뜸\n어메이징 설거지,17,그릇째로 압수 ㄷㄷㄷㄷ,0,FM주식_kw1.csv,no,text,파생으로? + text로 수정
KOREA,2021-10-24,Unknown,FMkorea,설거지,근데 진짜 여러분 식세기 사세요,돈아까워서 사는거 반대했었는데\n진짜 신세계임\n식사하고 설거지하느라 누군가의 시간을 안버려도 되서 좋고 요리할때 설거지느는거 걱정안해도 되서 좋음\n요리 자주 하시는 분들은 진짜 삶의 질 달라지는 거 느끼실거임,10,이재용의아이폰\nAs땜에 국산가야됨 ㅎ,0,FM주식_kw1.csv,no,title,
KOREA,2020-03-21,릅신,DCinside,설거지,흙수저 천한 유전자 집 특징.txt,1. 똥휴지통 씀 2. 화장실에 뭔지 모를 더러움이 있음 3. 반찬통째 꺼내먹음 4. 사시사철 언제 가도 설거지통에 그릇 담겨있음 5. 높은 확률로 젓가락질 씹창임 6. 빨래다이에서 옷 직접 걷어 입음(안개킴) 7. 뭔지 모를 쿰쿰한 냄새 풍김 8. 집구석에 과자 라면 스팸 존나게 많음,1,개씹ㅎㅌㅊ흙은데 3뿐이노,0,DC_new8_kw1.csv,no,text,
KOREA,2020-02-26,Unknown,FMkorea,설거지,아씨 설거지하다가 빡쳐버리네,"이게 왜 집에 있누 ㅋㅋㅋㅋ
당장 깨려다가 컵이 무슨 죄가 있냐 싶어서 고이 씻어둠",18,"검찰수호
윗댓 말처럼 문재인 잡혀갈 때까지 존버해서 포텐 갈 거임",0,FM정치_kw1.csv,no,text,
KOREA,2022-02-08,ㅇㅇ (49.175),DCinside,설거지,자취할땐 설거지안하려고,반찬은 종이컵에담고 밥은 일회용접시에담음,0,,0,DC_new10_kw1.csv,no,text,
KOREA,2022-11-07,연쇄살면자,MLBPark,설거지,음식 오랜만에 라면..  ㅇㅓ떤가요?,"순두부10라면
순두부는 아래에 숨어버렸고
설거지를 줄이기 위해 냄비째입니다.
추천
0
공유",0,국이 짜네요,0,MLB_전체_KW1.csv,no,text,
KOREA,2022-12-22,뉴트럴,MLBPark,설거지,뻘글 라면을 끓여서 그릇에 담아 먹는게 이해가 안되요,"라면냄비채로 먹는게 설거지도 줄이고 효율적인데
세제도 적게 쓰니까 환경에도 좋구요
추천
0
공유",0,냄비의 열기가 라면을 푹익게 계속 만드는거 모르셨나보네..,0,MLB_전체_KW1.csv,no,title,
KOREA,2024-06-10,witcher,MLBPark,설거지,일상 설거지 하면서 생긴일........gif,"Video 태그를 지원하지 않는 브라우저입니다.
추천
0
공유",0,우측하단 오븐 터진거 같네요. 오븐안에 알루미늄 그릇 넣어서 돌린듯요,0,MLB_전체_KW1.csv,no,comment,
KOREA,2019-02-24,샨테,DCinside,설거지,애미패버렸다 씨발련,✋샨테✊☻ 보통 아줌마들은 설거지할때 달그락달그락소리나는데 이씨발련은 성질좆같아서 설거지할때 그릇깨지는소리나고 그음식물거름망도 쾅!!!!쾅!!!쾅!!!하고 싱크대에내리쳐서 터는데 진짜개좆같이시끄러운거야 진짜개씨발같아서 나와서 조용히좀해달랬더니 하는말이먼지아냐? 일도안하는놈이 어디서 그런소리야!!!설거지 니가할래? 집에서 아무것도안하는놈이 설거지가얼마나힘든데!! 이러길래 존나빡쳐서 집에서 아무것도안하면 피해줘도되냐? 이씨발련이 지가힘든거하면 남한테피해줄권리가생기는줄아네 하고 달려가서 방댕이에 불꽃킥날렸더니 쓰러져서 골룸처럼흐물대더라ㅋㅋ존나웃겨서유튜브에도올림 내 갤로그 절대 오지마,7,효자,0,DC_new7_kw1.csv,no,text,
KOREA,2025-12-23,점포맘보,MLBPark,설거지,"펌글 [단독] 정부, 전국 장례식장 ‘다회용기 사용 의무화’ 추진","‌
https://n.news.naver.com/article/366/0001131978?sid=101
정부가 전국 장례식장에서 다회용기 사용을 의무화 하는 방안을 추진하고 있는 것으로 23일 전해졌다. 현재 서울의 5개 대형병원 장례식장에서 일회용기 사용을 막고 다회용기만 쓰게 하는 시범 사업이 효과가 있다고 판단한 데 따른 것이다.
기후에너지환경부는 전국 장례식장 다회용기 사용 의무화 방안을 ‘탈(脫)플라스틱 종합대책’에 담았다고 한다.
다회용기 위에다가 비닐 깔아놓고 대접하고 비닐 버리면 그게 그거 아님?
그게아님 저 많은 그릇을 설거지 할려면 사람 고용해야하는데 장례비도 오르겠지
추천
2
공유",2,좌빨들 장례식장 구내식당 사업에 진출하려고 각 잡고 있는거죠 ㅋㅋ 돈 꽤 됩니다 ㅋㅋㅋ,0,MLB_전체_KW1.csv,no,text,
KOREA,2019-06-17,ㅇㅇ,DCinside,설거지,설거지할때 돼지기름개빡치네,찬물에 절때안씻겨져서 1차로빡치고 헹굴때 잘못하면 기름전염돼서 다른것들도 미끌돼서 3차로빡친다 내가이래서돼지고기싫어함,0,주방세제 잘쓰면 쉽다. 그리고 쇠에 나는 비린내는 과탄산나트륨을 녹인물로ㅠ제거 가능하고  - dc App,0,DC_new8_kw1.csv,no,comment,
KOREA,2024-10-28,엽경염,MLBPark,설거지,고민상담 부모님이 한심해보입니다.,"안녕하세요, 30대 불페너입니다.
반복되는 부모님의 갈등을 보면서 한심하다는 생각이 듭니다. 누워서 침뱉기인 줄 알지만 답답해서 글 남겨봅니다.
1. 아버지는 자영업, 어머니는 가정주부였습니다. 그러나 아버지의 일거리가 현저히 줄면서 약 20년 전부터는 아버지가 살림, 어머니가 자영업을 하고 있습니다.
2. 최근 몇 년간 부모님의 갈등이 잦습니다. 보통은 어머니가 퇴근하거나, 출근하지 않는 날 제가 보기엔 사소한 것으로 다툽니다. (예를 들면, 집안 청소 상태가 마음에 안든다던지, 설거지 후 싱크대에 물기가 남아있다던지, 집안 물건 비치 위치가 어머니 마음에 안든다던지)
3. 아버지는 2.같은 상황들을 답답해하고, 특히 본인이 살림을 주로  하기 때문에 물건 위치 바꾸는건 하지 말라고도 하나, 바뀌는 건 없습니다. (어머니가 주로 후라이팬, 냄비 등 가재도구의 위치를 임의로 바꿔놓고 가고, 왜 그러느냐고 물어보면 그게 맞는 자리랍니다.)
4. 어제는 아버지가 과자를 드시고 식탁에 빈 봉투를 두었다는 이유로 어머니가 화를 내며 갈등이 시작됐습니다.
5. 어머니는 아버지에게 노후 준비를 하려면 10년 이상 일해야 하는데, 언제까지 일 안하고 빨대 꽂고 살거냐며, 나가서 대리운전이나 버스기사라도 하던지 아니면 죽으라고 말했습니다. 동생이 6년 넘게 취준 중인 것도 아버지 탓이고, 아버지가 일할때도 쥐꼬리만한 월급으로 생활하느라 힘들었다면서요.
6. 전에도 아버지는 현재 새로운 일을 해야 하지 않겠냐고 하면, 능력이 없다, 나이가 차서 할 수 있는 일이 없다고만 하니 의지가 없어보여 답답하기도 합니다.
7. 저도 노후 준비가 필요하다는 말엔 공감했고, 두분이 상의할 일이라고 생각했지만 말이 지나쳐 제가 제지를 하면서 어머니에게 언성을 높이고 상황은 끝났습니다.
7.  저도 언성 높인것은 백번 잘못한 일이라 생각은 듭니다. 아버지의 태도도 답답하고, 가족 구성원을 존중하지 않는 어머니의 언행이 반복되는 게 보기 싫고 스트레스가 됩니다.
결론: 같은 문제는 계속 반복될 가능성이 커보여 답답하고 어머니는 솔직히 집안 분위기 망치는 모습도 싫고 얼굴 보기도 싫습니다. 하지만 위 상황을 제가 해결할 방법은 없는 것 같아 답답하네요.. 그냥 신경 끄는 수밖에 없는걸까요?
추천
1
공유",1,그냥  집에서 일어나는 일상적인 일인듯 싶네요. 갈등도 아니고 그냥 일상적인 일임...,0,MLB_전체_KW1.csv,no,text,
KOREA,2022-08-27,Unknown,FMkorea,설거지,하룻밤만에 4천 넘게 잃고 일당 9만원 설거지 알바 꾸역꾸역 나가는 내 인생이 레젼드,"난 원래 토요일을 제일 싫어함. 야간근로 끝나고 쉬지않고 주말 알바 가야하는 날이거든.\n하지만 그중에서도 참 오늘은 참..\n하룻밤에 4,5천 잃고 9만원 벌겠다고 꾸역꾸역 발걸음을 옮기는게..\n우습다 우스워 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ",88,킹비디아\n2억5천몇백이 총 시드였는데 2억5천 박았어요. 풀베팅 했다 폭망했네요,0,FM주식_kw1.csv,no,title,
KOREA,2025-06-04,pirrr,MLBPark,설거지,뻘글 라면 끓여주는 기계 써 보신분?,"‌
어제 구입해서
어제랑 오늘 두번 해 먹었는데
아주 만족
사실 배달 시켜 먹는 이유중에 귀찮아서가 가장 큰데
라면만 넣고 버튼 누르면 완성된 라면이 나오고 (물 끓인 다음에 다시 붓고 기다려야 되는 컵라면 보다도 훨씬 간편)
맛도 더 좋고 (한강 라면맛)
설거지도 안해도 되고
지금까지는 대만족
근데 뭐든 사자 마자는 굉장히 좋았으나 시간이 지나면 별로 사용 안하게 된 경험이 있어서 (ex 커피머신)
앞으로 어떻게 될지는 모르겠네요
혹시 장기간 사용해 보신분?
추천
0
공유",0,아 기계가 설거지를 해주는건 아니군요,0,MLB_전체_KW1.csv,no,text,
KOREA,2023-05-12,볼빨간삼춘기,MLBPark,설거지,문화 옛날에 일했던 ㅈㅅ도 아닌 직장 복지 수준,"점심메뉴는 반찬집에서 도시락 반찬만 시켜서 먹음
밥은 밥값 아깝다고 회사에서 밥 지어서 먹음. 밥먹고 설거지도 해야 함.
그거 먹으면서 사장이 일 이야기하고 매출이 어쩌고 저쩌고...안그래도 맛없는 밥 모래 씹는 느낌, 가끔 매출 안나온다고 밥 먹다가 성질냄.
밥 먹고 나면 점심시간 끝. 점심 시간 없이 그냥 계속 일하는 분위기.
명절에 상여금 없음. 보너스 그런 것도 없음
추천
0
공유",0,많이 배우고 갑니다 ㅎㅎㅎㅎㅎㅎ,0,MLB_전체_KW1.csv,no,text,
