COUNTRY,DATE,AUTHOR,PLATFORM,matched_keyword,TITLE,TEXT,post_reco,comment_text,comment_up,__source_file,judgment,evidence_source
KOREA,2018-11-14,Unknown,FMkorea,설거지,[본격 소설] 한국생태계 교란종 안뇽? 6페미니스트9 (feat 진보정당) 1편,"※주의: 이글은 본격 소설 필자의 뇌피셜임
자 그럼 한국생태계 교란종
6
페미니스트
9
란 생물에 대해 알아보자
생태계 교란종이란
?
요약
:
생태계에 교란을 일으키거나
,
교란을 일으킬 우려가 있는 야생동물을 말한다
.
번식력이 강한 외래종은 자연생태계에 유입되면서 토종서식지를 잠식하여 생태계의 균형을 깨고 종의 다양성을 떨어뜨리는 등 심각한 문제를 일으킬 수 있다
.
이에 생태계에 악영향을 미칠 우려가 있는 종에 대하여 정부차원에서 생태계 교란 야생생물을 법으로 규정
·
규제하고
,
관리기구를 설치하거나 외래종 생태계영향평가제도를 실시하여 수입여부를 결정하고 있다
.
[
네이버 지식백과
]
생태계 교란 야생생물
[
生態系攪亂野生生物
] (
두산백과
)
링크
::
https://terms.naver.com/entry.nhn?docId=1382607&cid=40942&categoryId=32310
한국 생태계 교란종 중 하나인 페미니스트는 다른 종과는 다른 특이성을 가지는데 바로 정부차원에서 규정
·
규제 하는 것
(
예
:
일베
)
이 아닌 적극 권장하며 토종생물체를 박멸하고 끔직한 혼종인 페미니스트를 새로운 토종 생물로 만들려는 시도를 하고 있다
.
왜 현정권은 한국 생태계를 파괴 하는 페미니스트란 종을 사육
·
방생하는 것일까
?
이것에 대해 다같이 알아보자
~!
홍카콜라에 대해 아는가
?
홍준표 자유한국당 초대 대표가 하는 발언들이 마치 탄산음료인 코카콜라를 마셨을 때처럼 시원하고 속이 뻥 뚫다는 비유를 코카콜라와
홍준표의 이름을 더한 합성어이다
.
그렇다면 페미니스트를 이야기하는데 홍카콜라를 왜 나오느냐
?
그냥 어그로도 끌면서 콜라로 현 정권에 대한 서론을 적어보려 한다
.
코카콜라
=
보수정권
8.15
콜라
,
펩시 콜라
=
진보정권
콜라를 왜 보수
,
진보로 나뉘었느냐
?
하고 물어본다면 대답해 주는게 인지상정
!!!
사실 나같은 콜라덕후를 제외 하고는 눈 가리고 코카콜라와 펩시를 구분해라 하면 잘 못한다
.
이는 실험을 통해서 잘 나타난다
. [
증거
?
사진 올리기 귀찮으니까 알아서 찾아라
]
그니께
~
눈가리면 펩시가 코카콜라고 코카콜라가 펩시인 것이다
.
결론은
? “
정치하는 놈들 다 그놈이 그놈이여
~”
출처
:
막걸리를 비타민 워터처럼 마시는 박춘삼 옹의 잠언록 중 일부 발췌
잠깐
!
여기서 콜라 구분법
코카콜라는 탄산이 강하고 펩시는 달다
.
근데 탄산이 빠지면 구분하기 어렵다
.
그런데
815
콜라는 왜 구분하는 실험 없냐
?
할 수 있지만 싸웠지만 잘 졌으니 조용히 하자
815
콜라는
imf
당시 콜라에 설탕 대신 국뽕을 넣어 만든 콜라로 광고만 봐도 취하니 실눈 뜨고 잠깐 보고 오래보지 않도록 하자
펄럭
~
한때 단종 되었으나
10
년 만에 부활했다
.
많이 사먹어라
사족으로는 옐로콜라 존맛인데 왜 사라졌냐
ㅠㅠ
아무튼 과거 진보정당은 자신들을 마케팅 할 때
815
콜라와 같은 모션을 취한다
.
815
콜라의 메시지
-> 815
만세
!
콜라독립만세
!
외산에 대응하여 국산 콜라를 마시자
!
진보정당의 메시지
->
친일 매국 독재 정권 청산 심판하자
!
이게 무슨 말이냐 맞는 말 이기는 한데 현실적으로 와 닿지 않는다는 말이란 뜻이다
.
물론 일제 시대 때
815
콜라가 만들어 졌다면 물산장려운동으로 인해 잘되었을 것이다
.
우리는 콜라를 달고 시원한 청량감에 마시려고 하지 애국심으로 마시려 하지 않는다
.
또한 이미 콜라라는 상품을 생각할 때 무의식적으로 코카콜라를 떠올리듯 이미 고정된 관념 안에서 싸우려면 코카콜라를 뛰어넘는
사람들을 끌어들일 만한 요소가 존재 하지 않는 한 힘들다는 것이다
.
이를 정치로 바꿔 말하면 나에게 익숙하고 이득이 되는 정당에 투표하려 하지 올바른 가치관
가령 정의와 같은 것에 투표하려 하지 않는다
.
그렇다고 그들이 내세우는 메시지처럼 마냥 옳은 것도 아닌 것이 문제이긴 하다
.
엥
?
그러면 가난한 사람은 자신에게 하등 이득이 되지 않는 보수정당에 투표 하냐고 반문할 수 있는데 간단하게 설명하면 아이폰을 쓰면
내가 스티브잡스가 된 것 마냥 행동하듯 정신승리를 할 수 있기 때문이다
.
사실 이런 나도 앱등이다
.
근데 이럴 수가
! 2017
년
3
월
10
일 오전
11
시 비주류 콜라가 주류 콜라를 넘어서는 사건이 발생한다
.
바로 박근혜 대통령의 탄핵이다
.
비주류 콜라인 그들이 주류 콜라가 되는 과정은 그들의 메시지가 소비자들에게 잘 전달 된 것도 아니고 상품의 품질을 더 뛰어나게 만든 것도
아닌 경쟁 상품이 비위생적인 환경으로 제품을 생산한다는 것이 알려지게 되면서 반대급부로 떡상하게 된 것이다
.
국민들은 진보정당에 어떤 이득을 바라거나 그들의 이념에 공감하여서 뽑은 것이 아니다
.
그들이 집권여당이 된 이유는 막말로 설거지 잘 하라고 뽑은 것이다
.
이는 그들이 내세운 메시지
“
적폐 청산 정의로운 사회
”
가
대한민국 정치역사상 처음으로 먹히게 되었다고 보는 것이다
.
그러나 웃기게도 정치란 정의라는 단어로 정의되는 것이 아니다
.
정치는 선과 악의 대립이 아닌 이익과 이익의 싸움이고 굳이 선악으로 표현 하자면 최악과 차악의 개싸움인 것이다
.
정치가 선악으로
표현되는 것은 매우 위험한 발상인데 이는 내가한 투표는 옳은 것 나와 반대되는 것은 나쁜 것으로 생각하기 쉽다
.
이러한 발상의 흐름은 강자와 약자를 구분 하면서 약자는 무조건적인 선이다
,
약자를 보호해야 한다
,
해택을 주어야 한다
,
더 많은 권리를 주어야 한다 같은 말이 나오게 된다
.
어랏
?
이게 어디서 많이 들어본 말이다
?
이런 말들을 보며 페미니스트들을 떠올렸다면
그건 당신이 한남충
or
흉자이기 때문이다
.
그리고 아쉽게도 페미니스트만 떠올렸다면 리그 우승만하고 챔스 우승은 거두지 못한 것이다
.
이게 무슨 말이냐
?
나같은 갓수도
1
표 국회의원도 똑같은
1
표로 서로의
1
표를 존중하며
누구나 평등한 민주주의 정신을 깨버리는 선
/
악
,
강자
/
약자를 구분하는 공산주의 논리와 그 궤를 동일시 한다
.
물론 신체적으로 또는 어떠한 이유로 인해 강자와 약자를 또는 유
·
불리함을 구분 할 수도 있다
.
그러나 이것은 기회를 평등하게 주어야지 결과를 평등하게 주어선 안된다
.
응 그래 안물 안궁 그래서 페미니즘이랑 집권여당이랑 뭐 어쩌라고 한다면
다시 콜라이야기로 넘어오자
이제는
815
가 아닌 펩시 이야기를 하려한다
.
코카콜라의 라이벌 펩시 근데 코카콜라는 라이벌로 생각하려 하지도 않는다
.
코카콜라의 라이벌은 물이라나 뭐라나
펩시의 전략 중 눈에 띄는 것은 라이벌 전략
, 2
등 전략이었다
.
계속해서 코카콜라와 동등하게 경쟁한다는 인식을 사람들에게 메시지를 전달했다
.
그리고 결정적인 메시지로 젊은 층을 공략하는
'
다음 세대의 선택
(the choice of next generation)' new generation
을 내놓는다
.
민주당 이야기로 돌아가면 지난
18
대 대통령 선거에서
new generation
으로 메시지를 전달하지만 국민들을 설득시키지 못했다
.
젊은 층을 공략 하였으나 펩시는 팔리고 민주당은 안 팔리는 이유는 제품과 정치의 차이가 명확하다는 것이다
.
제품은
1
명이
100
개사나
100
명이
100
개사나 똑같이 팔린다
.
심지어
100
명에게 일일이 메시지를 전달하기보다는
100
개를 사는
1
명에게 몰빵하는 것이 더 효율적이다
.
그러나 정치는 다르다
1
인
1
투표이다
.
기성세대를 무시한 그들의 전략은 한 어머님의 인터뷰에서도 잘 드러나는데 그 말에 담긴 내용은 간단하다
‘
다시는 한국을 무시하지마라
.
박지성의 왼발과 오른발이
...’
아 잘못 적었다
.
‘
우리도 뭔가를 보여줘야 한다
.
우리에게도 투표권이 있다
.’
이 인터뷰가 민주당의 전략이 실패 할 수밖에 없음을 간략하게 나타내는 것은 아닐까
?
그런 의미에서 보수정당은 정치를 또는 어떻게 해야 잘 팔리는지를 소름끼치도록 잘 안다
.
지금은 매가리가 없어졌지만 내 생각에 보수정당은 국내외 내로라하는 광고
·
홍보
·
선전의 대가가 있는 것 같다
.
이병박 전 대통령이 후보자 때 그들이 내세운 메시지는 민생파탄
,
경제파탄 잃어버린
10
년
,
이게다 노무현 떄문이다 와 같은
자극적이면서도 머리에 쏙쏙 박히는 단어들을 썼고 메시지를 받아들이는 사람들은 그것이 실제 사실과 같은지 판단하려 들지 않는다
.
그냥 그런가 보다 한다
.
그 결과 보수정당은 자신들이 얻고자 하는 바를 충족시켰다
.
이들은 딱 자신들이 소화시킬 만큼만 판을 벌린다
.
반면 진보정권은 자신들이 다 소화하지도 못할 판을 벌려왔다
.
그러니 다 먹지도 못하고 매번 체했던 것이다
.
보수정권의 정치적 역량은 사스가 창궐 했을 때도 잘 알 수 있는데 사스를 그렇게 잘 방
·
검역하였는데도 보수언론매체는
한국인이 김치를 먹어서 사스에 안 걸린 것이라 보도하였다
.
사람들은
‘
아 김치를 먹어서 우리나라가 안전한 거구나
’
로 가볍게 넘어가버린다
.
물론 김치를 먹으면 서울대 및 연고대 합격
,
헬스
3
대운동
300kg
들기
,
챔피언스리그 우승 등
다양한 효능을 내니 하루 세끼 꼭꼭 챙겨먹도록 하자
!
김치의 효능에 대해 더 자제히 알고 싶다면
https://wiki.dcinside.com/wiki/%EA%B9%80%EC%B9%98#.ED.9A.A8.EB.8A.A5
여기로 들어가 보도록
~
비록 보수정당 행보가 내 가치관과는 다르지만 그들이 왜 그렇게 행동하는 것인가를 이해 할 수 있다
.
이들은 철저히 내집단의 이익을 위해 움직인다
.
그러나 진보정당이 내세우는 가치관
(
정의
·
평등
·
인권과 같은
)
에 동의는 하지만
그들의 행보는 이해가 가지 않는다
.
보통 사람은 이해가 잘 가지 않는 것에 거부감을 나타낸다
.
불쾌한 골짜기를 통해 설명하면 사람은 아닌데 사람을 닮아서 묘하게 불쾌감을 주는 것처럼
정의를 내세우는데 정의롭지 않으니 불쾌감이 드는 것이다
. (
페미들을 봐라 인권을 주장하는데 인권이 없으니 거부감이 드는 것이다
.)
진보정당의 정체성은 약자의 편에 서고 강자에 맞서는 정의와 불평등함과의 싸움이었지만
이들의 정체성은 독재정권이 있었을 때나 펩시의
2
등 전략처럼 잘 팔리는 상품이었지
시대가 변하면서 오늘날에는 잘 팔리지 않는 상품으로 전락한 것이다
.
그렇다면
2
등이
1
등이 되었을 때에는 어떻게 메시지를 전달해야 할까
?
그들은 괴물과 싸우면서 괴물과 같이 성장하였다
.
아니 괴물 덕분에 성장했다
.
대한민국 역사에 이토록 압도적으로 진보정당이 지지를 받은 적이 있는가
?
없었다
.
그들은 다시는 오지 않을 이 기회를 꽉 움켜지려 한다
.
바로 전
1
등 집단이 하던 전략을 그들이 사용하는 것이다
.
어떤 것을 벤치마킹 하였는가
?
바로 공포와 분노를 통한 소비이다
.
어떻게 공포를 심고 분노를 일으키고 소비하게 만들었을까
?
과거 보수정당은 지역감정과 북풍을 철저히 이용하였다
.
북풍으로 공포를 심고 경상도와 전라도를 나누어 분노케 하였으며
덧붙여
18
대 대선 때는 세대갈등까지 더하여 자신들의 상품을 끈임 없이 소비하도록 했다
.
군부 독재자를 투쟁으로 내리고 투표권을 줬더니 그 친구를 당선시키고
imf
로 나라 날려 먹어도 투표하고
10
년동안 집권 여당이어도
1
등이 되지 못하는 현실을 보며 진보정당은 무슨 생각을 했을까
?
이렇게 열성적으로 보수정당에 투표하는 사람들을 흔히들
‘
콘크리트
’
라 지칭한다
.
진보정당은
19
대 대통령 선거에서 본 한 남성이 든 피켓문구 대깨문
(
대가리가 깨져도 문재인
)
을 보며 그들에게도 안정적인 진보정당 용 콘크리트가 필요하다는 것을 인지했으리라 본다
.
한번 콘크리트가 되어버리면 국정농단 사례와 같은 극단적인 상황이 아닌 이상 바꾸기 어렵다
.
가치관이라는 것은
‘
평소 코카콜라만 사먹는데 치킨 시켰더니 펩시가 오네
?
뭐 그냥 마시지
’
와 같이 쉽게 바뀌는 성질이 아니다
.
코카콜라만 먹는 놈은 코카콜라만 먹고 펩시 먹는 놈은 펩시만 먹는다
.
그렇다면 진보정당은 어떻게 콘크리트 공구리 치는가
?
지역감정
?
이미 보수정당이 다 빨아먹어서 단물이 빠졌다
.
북풍
?
자신들의 모토가 평등
·
인권이다
.
그들이 보수정당에 대항하는 베스트셀러를 버린다면 정체성을 버리는 것과 같다
.
세대갈등
?
재미 좀 보려고 보수정당에 맞불 놨다가 개피봤다
.
이렇게 고심 고심하면서 여기저기 낚시 바늘을 던지다가 페미니즘이라는 월척이 걸려버렸다
.
효율적으로 공포감을 조성하고 분노케 하였으며 자신들을 끈임 없이 소비할 상품을 찾은 것이다
.
명분도 확실하다
.
여성인권신장
,
페미니즘은 세계적인 추세
!
그들의 베스트셀러 정의
·
평등
·
인권과도 합일 한다
.
정치에 있어서 명분과 내집단의 이익은 절대적이다
.
명분과 이익이라는 두 마리 토끼를 잡을 수 있는데 당신 같으면 어떻게 하겠는가
?
나 같아도 못 먹어도 고 한다
.
그들이 재미 좀 보려고 한 뉴 제너레이션 전략은 물과 시멘트가루를 섞어 콘크리트를 만들 듯
페미니즘에 그들의 이익을 섞어 뉴 콘크리트 작업 중이다
.
과거 보수정당이 그러 했듯 판을 크게 벌리는게 아니라 자신들이 먹을 만큼만 판을 벌리는 것이다
.
피자
8
조각을 가장 많이 먹는 방법은
8
조각을 내가 오롯이 먹는 것이지만
나누어 먹을 사람이 있다면 내가
3
조각 먹고 다른 사람에게
1~2
개씩 또는 한입씩 나눠 먹이면
8
조각을 다 먹지 않고
3
조각만 먹어도
내가 제일 많이 먹게 되는 상황과도 같다
.
피자는
8
조각을 다 먹어야 배가 부르지만 정치는 내가 많이 먹는 것이 중요한게 아니라 상대방이 나보다 못 먹게 하는 것이 포인트다
.
그러나 그들이 간과한 것이 있다
.
보수정당과는 정치적 역량 차이 아니 진보정당의 태생적 한계이다
.
기성세대가 진보정당 보다 보수정당을 지지 했던 이유와 일맥상통 한데
보수정권에 대한 평가는
‘
부패해도 능력만 좋으면 됐지
’(
사실 자기들 밥그릇 챙기는 것은 귀신같이 잘한다
.)
이고
진보정당은
‘
앞에서 깨끗한 척하면서 뒤에서 해먹는다
’, ‘
지들만 똑똑 한 줄 안다
’
라는 인식이다
.
이는 보수정권과 진보정권이 국민들을 대하는 태도에서도 알 수 있다
.
흔히들 보수정권이 국민을 개돼지로 본다고 생각한다고 여기기 쉬우나 오히려 국민을 무서워한다
.
그들이 도를 넘어서 더 해 처먹으려 할 때마다 국민들은 그들을 거리에서 심판 하였다
.
역사는 매번 반복되나 인간의 욕심은 끝이 없고 같은 실수를 반복한다
.
보수정권은 절대 다수의 국민이 자신들의 이익을 위해 뭉치는 것을 무서워한다
.
그러니 끈임 없이 못 뭉치게 하고 내집단의 이익을 도모하면서 그 이익이 다수의 국민들에게도 돌아간다고 주입시킨다
.
반면 진보정당의 태생은 반 보수정당이다
.
그들이 하려고 하는 것에 모든 걸 반대하고 싸우며 오늘날 까지 이어 온 것이다
.
물론 앞장서서 인류 보편적 가치
,
민주주의를 심각히 훼손하는 독재 정권과 싸워온 그들에게 존경과 찬사를 보낸다
.
그러나 그렇다고 해서 그들의 결정적 과를 지나쳐선 안된다
.
진보정당이야 말로 국민을 개돼지로 여긴다
.
무지몽매한 국민을 개화
,
교화
,
이끌어야 하는 대상으로 여기는 것이다
.
이런 태도를 지닐 수밖에 없었던 이유는 앞서 말한 독재와 싸워 자유를 줬더니
또 다시 독재의 망령을 뽑고 나라를 망하게 해도 뽑는 행위를 보며 미치는 것이다
.
그러니 그들에게 국민이란 자신들과 같은 선지자들이 이끌어야 하는 대상으로 여기는 것이다
.
현재 그들이 왜 이렇게 행동하는가에 대해 잘 알겠는데 그렇게 행동해서는 안된다
.
그러니 진보정당의 경우 억울하다 라고 밖에 여길 수 없다
.
이런 국민들의 인식 속에 보수정권은
10
개중
9
개를 잘못해도
1
개만 잘하면
‘
잘한 것은 잘했다고 하자
’
라며 좋은 평가를 받지만
진보 정권은
10
개중
9
개를 잘해도
1
개를 못하면 나쁜 평가를 받는다는 것이다
. (물론 9개를 잘한 경우는 없다.)
진보정당이 내세우는 정의에는 악의가 없다
.
막말로 나쁜 놈은 피하거나 배척해버리면 그만인데 악의가 없는 사람은 그럴 수가 없다
.
사람들이 왜 자신을 욕하는지 인지하지 못한다
.
자신은 착한 사람이다
.
나를 욕하는 니가 나쁜 거다
.
학교에서나 사회에서나 생활하다보면 이런 악의 없는 사람들이 가장 무서운 법이다
.
이런 사람이 옆에 있으면 미치고 팔짝 뛴다
.
잘못은 상대방이 하는데 피해자인 내가 사과해야하는 묘한 상황이 발생한다
.
(
예
:
캣맘
-
캣대디
[<-
이정도로 단어를 사용하는 나는 양성평등주의자 아니냐
?],
난민에 대한 모 잘생긴 연예인의 말
)
이 악의가 없음은 뒤에 페미니즘에 대한 것을 적을 때 자세히 이야기 해보자
.
자
.
먼 길을 돌아 그들이 지금 만들려고 하는 새로운 콘크리트에 대해 이야기 해보려 한다
.
보수정권과 비교 했을 때 단단하지도 않고 심지어 얕다
.
남녀 갈등이
50
대
50
아니 여성이 남성보다 오래 살기 때문에
45
대
55
라고 많이 쳐주더라도 이
55
가
100%
진보정당을 지지 하지 않는다
.
그들이 내놓는 메시지는 주로
10
대
~30
대 여성을 타겟으로 하고 있다
..
자신들이 먹을 만큼만 판을 짜놓았으나 아마추어가 프로를 따라 해봐야 어설프다
.
그들의 내세우는 전략은 오래가지도 못할 뿐더러 반쪽짜리도 안되는 쌈마이 감성팔이일 수밖에 없다
.
보수정당이 콘크리트를 만드는 과정은 철저히 자신들에게 유리하게 시작하였고 길게 봤다
.
실제로도 꽤 오래 유지되었다
.
처음부터 콘크리트의 양이 많이 생성되는 쪽을 선택하고 적은 쪽 과감하게 버렸다
.
내가 먹을 수 있는 건 확실하게 먹고 못 먹는 건 버리거나 상대방도 못 먹게 하고 상대방이 먹더라도 지저분하게 먹게끔 전략을 취한다
.
그러나 현재 진보정권이 만들고 있는 콘크리트는 많은 양을 차지하지 않을뿐더러
우유부단하게도 못 먹는 것을 여기저기 흘리며 상대방에게 먹을 것을 나누어 주는 형태가 되고 있다
.
설사 그들의 의도가 여성인권신장이라는 순수한 선의로 시작되었다 하더라도 그 과정과 결과에 있어서 심각한 정치적 오판을 한 것이다
.
세줄 요약
1.
그딴 거 없음
2.
이 글은 소설이라 감상평만 있지 의견교환
ㄴㄴ
해
->
사실 감당이 안됨 고멘!
3.
세줄 요약은 읽은 사람이 알아서 해주셈
ㅋ
이상 에필로그로 (feat진보정당)에 대한 소설을 써보았다
.
반응 좋으면 페미니스트들에 대한 소설도 써볼게",3,ㅋㅋ 사실 논문으로 써볼까 하고 시작했는데 사람들이 어떻게 생각하나 알고 싶었어얌,0,FM정치_kw1.csv,derivation,text
KOREA,2025-07-04,Unknown,FMkorea,설거지,지금 방산주주들은 파티 다 끝나고 설거지당했네,십새끼들 고무장갑이라도 주던가,6,고아원가기전에 짜장면 한그릇 줄랑말랑하는듯?,1,FM주식_kw1.csv,derivation,text
KOREA,2025-02-09,Unknown,FMkorea,설거지,국장 대체거래소(넥스트레이드) 나오면 국장사망선고임,8시까지 거래 되는게 뭘 의미하는줄 암?\n현재 옵션만기일 마감 동시호가때\n대형주 위주로 지수 장난치고\n6시 시간외단일가 까지 설거지 하는정도 였으면\n이제 8시 대형주위주로만 대체거래소 열려있으니\n호가에 물량 박고 설거지도 모잘라서\n그릇까지 싹 발라먹는 용도임,16,모자란놈저격함\n먼 시발 갑자기 급발진이고?ㅋ,0,FM주식_kw1.csv,derivation,text
KOREA,2023-04-07,Unknown,FMkorea,설거지,지금 롱버스 안타는 이유,남들 먹고 나간 코스닥 그릇 설거지 할까봐 무서움,6,후식 나오기 전에 튀면 ㅎㅎ,0,FM주식_kw1.csv,derivation,text
KOREA,2022-08-27,Unknown,FMkorea,설거지,"ㅋㅋㅋㅋ 푸념은 이제 그만! 열심히 설거지하고, 내일부턴 또 열심히 새 투기전략 짜겠습니다!","https://m.fmkorea.com/4962657924\nㅋㅋㅋㅋ 걍 알바 출근하기 힘들어서 올린 글에 또 가득가득 위로를 주시니 정말 몸둘바를 모르겠네요.\n감사합니다. 감사합니다. 모두모두 복받으시고 성투하십쇼~ 모두모두 부자되세요 착한 주갤형님들~~!!\n덕분에 마음 좀 가라앉았습니다. 설거지 알바 하고 있어요.ㅎㅎㅎ 바쁘지 않아서 또 좋습니다.\n방금 어떤분과 나눴던 대화처럼ㅋㅋㅋ\n어차피 파생투기에 쩔은 몸!  후퇴는 없어요ㅋㅋㅋㅋ\n크게 벌기도 하면 뭐 크게 꼴기도 해야 공평한거죠.\n다음엔 따면 됩니다!\nㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저짤을 이렇게 대박 꼴은 날 쓰게 될줄이야~~!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋ\n여튼 주갤 졸업도, 파생쟁이 졸업도 안할겁니다.\n예측글은... 음... 이번에도 틀렸으니 4연벙 확정이지만... 그래도... 음... 그래도 이번엔 거의거의 이길뻔 하지 않았나요? ㅋㅋㅋㅋㅋㅋㅋ\n여튼 힘 내겠습니다!!  여러분들도 힘 내자구요!!  화이팅!!",15,단장의미아리고개\n👍👍,1,FM주식_kw1.csv,derivation,text
KOREA,2020-06-18,Unknown,FMkorea,설거지,설거지가 머임?,"@,@?",0,파티가 끝났으면 먹은그릇 이제 치워야겠져?,1,FM주식_kw1.csv,derivation,text
KOREA,2025-06-14,Unknown,FMkorea,설거지,나는 서클을 담을 그릇이못되는구나,ㅋㅋㅋ 어제 프장 109에 내렸는데\n계속 설거지 생각나서 심리에서 밀렸다잉,3,게삽쫄보 ㅊㅊ,1,FM주식_kw1.csv,derivation,text
KOREA,2025-03-11,Unknown,FMkorea,설거지,작년부터 미국주식 코인안하면 병신이라는글들많았는데,지금 생각해보면 설거지 물량 던질려고 작업친거같음\n지수투자 마 18인데 본전만 오면 무조건 탈출해야겟다,3,지수인데 왜 탈출함? 지수는 괜찮음\n개별주 레버나 지수 3배짜리 레버를 타니 죽는거지\n지수 2배 레버는 복구 됨,0,FM주식_kw1.csv,derivation,title
KOREA,2023-10-05,Unknown,FMkorea,설거지,여태까지 주게에서 본 사람중 가장 지렸던거,SKIET 상장일에 현금으로 사다가 실수로 미수매매하고 설거지 당한사람.\n거의 3억 샀던거 같은데,16,ㄷ,0,FM주식_kw1.csv,derivation,text
KOREA,2024-11-26,Unknown,FMkorea,설거지,엔비디아 떨어지는건 자연스러운 현상이지,실적이 좋은거랑 별개로 개미들이 저주식을 많이가지고있음 주갤에 엔비디아 주주아닌사람 찾는건 힘들고 전세계 개미가 많이 샀지 사실\n개미가 주식을 많이샀다는건 누군가는 많이많이 팔아넘겼다는건데 당연히 월가놈들이나 기관 연기금 싹다 포함일거고\n걔들은 이제 사실상 고점에서 설거지 준비나 하는거지\n어차피 주식 방치하면 자연스럽게 다시 조정받고 떨어지고 싸게 살수있는데 굳이 지금 비싼가격에 안사는것도 그러한이유고\n방치하면 떨어지는이유가 결국 개미들은 자금한계가 있으니까 결국 사다보면 이젠 다른사람들이 사줘야하는데 큰손들은 다시 시장 급락해서 폭락만들고 패닉셀에 나오는 물량 싸게 줍줍한다는거지\n이런말 하면 풀숏처라 하는데 그건뭐 대화가 안통하는인간이니 그동안 블라했음,10,나 주주아님!,1,FM주식_kw1.csv,derivation,text
KOREA,2021-12-08,Unknown,FMkorea,설거지,네오위즈 홀딩스때문에 주식마인드바뀜,옛날에 네오위즈홀딩스 쿨하게 분석해주던 형 왔다하면서 글쓴거 보고\n사고나니 떨어지니 설거지 여서 하 그럼그렇지 했는데\n나중에보니 말도안되게오름 이거보고\n지금와서 다시읽어보는데 분석하는거하고 투자에대한 마인드 고수들은 이렇게한다\n모든걸 가르쳐주고 떠난 참스승이었음.....,5,그 글 어디서 볼수있음?? 참고해보고 싶은데,0,FM주식_kw1.csv,derivation,title
KOREA,2025-10-12,Unknown,FMkorea,설거지,주식판보다도 코인판이 어떻게 될지 궁금해,"보통 저 정도 거대한 청산은 상당히 위험한 신호인데, 막상 지금의 흐름은 코인에게 매우 우호적이거든\n(비록 정부의 통제가 들어간다고 오스트리안 애들은 부정적으로 보지만) 코인이 주식과 부동산처럼 국가가 부양하는 대상이 되었고,\n같은 맥락에서 코인의 전략자산화와 스테이블코인 정책이 추진중이고,\n회사와 기관과 기금도 열심히 코인 모으는 중이고,\n코인으로 먹고 살겠다는 기업이 쏟아지고 있고,\n무엇보다 그냥 말해봐야 입이 아픈 금리인하 초거대 유동성 쓰나미가 예정되어있는 그런 상태잖아\n이러니 시즌종료는 아무리 봐도 아닐 것 같아. 현물이 엄청나게 쏟아지는 설거지빔이라기엔 계속 어느 지점에서 지지중이기도 하고.\n어쩌면 이번 롱선물 청산빔이 엄청난 상승전 고래들이 족쇄 푸는 일이 될 수도 있겠다 싶어\n예를 들어 이더가 1만 간다 이러는데, 이더 3배 5배짜리들 많으면 이더 고래들 입장에서는 이더가 올라도 선물 매도한 것들 때문에 손해가 클 수 있는데, 올리기 전에 다 털어버린 것일 수 있다는 거지.\n과연 어찌 될련지 지켜보는 것이 좋을 것 같음.\n내 생각에는 다음주에 미국과 중국의 드잡이질로 주식과 코인 한번 더 밀고 그 후에 떡상랠리 갈 것 같은데 어찌될련지...",1,달러 유통량이 많으면 코인판을 터트리는게 그나마 리스크를 덜 지는 방법아닐까,1,FM주식_kw1.csv,derivation,title
KOREA,2024-05-01,신림동전설,MLBPark,설거지,부동산 부동산 잔인하게 설거지 했나보네요.,"꾸준히 감소하던 주택담보대출이 지난 달 폭발적으로 늘었습니다.
2024년
1월 4조 4329억원 증가
2월 2조 7713억원 증가
3월 4494억원 감소
4월 3조 5,976억원 증가
4월 서울아파트 거래량이 4,000건을 넘어서 가계대출이 급증한 걸로 예상했는데 역시나 였네요.
부동산 거래가 왜 늘었을까요? 아래 기사를 보시면, 위에서 부터 1주전, 2주전, 3주전, 4주전 기사모음입니다.
최근 한 달 새 모든 언론이 공급 부족으로 집값 오른다는 보도를 쏟아냈네요. 관련 기사가 수백건입니다.
그러니 사람들이 겁이 나서 대출을 왕창 받아서 집을 샀나 봅니다.
그리고 설거지가 다 끝났다고 생각했는지...
오늘은 주택공급통계가 누락됐다는 보도가 쏟아졌습니다.
그동안 언론에서 공급 부족이라고 호들갑 떨었는데 인허가 4만, 착공 4만, 준공 12만 가구가 더 많답니다.
그거 아세요? 분당신도시(9만 7000가구)+일산신도시(7만 6000가구) 합치면 17만 가구입니다-_-
결론적으로, 최근 두 달 동안 기존에 없던 분당신도시에 일산신도시가 더해진 물량이 갑자기 공급된 것이죠;;
90년대에 1기 신도시(전체 30만 가구) 분양할때 수도권 집값이 10년 가까이 약보합이었습니다.
저는 폭락한다고 주장하는 건 아니구요..
2022년부터 불펜에 2026년까지 최소 10%~ 최대 20% 가량 하락하는 약보합이 계속될 거 같고 2027년부터 보합, 2030년쯤 강보합이라고 주장해 온 사람입니다.(실제로 쪽지주는 분이 있어서 그러는데, 전문가 아니니까 쪽지로 질문하진 마시구요, 단순하게 부동산 10년 주기설을 믿는 평범한 불페너입니다;;)
추천
2
공유",2,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0,MLB_전체_KW1.csv,derivation,text
